-1.519044656746194821e+00
-1.523877257012505426e+00
-1.517781878638132742e+00
-1.529280474312737725e+00
-1.584160495358994503e+00
-1.505640267683488798e+00
-1.456448213764149013e+00
-1.782636227864395906e+00
-1.469414465110101098e+00
